Author:text,cleanTitle:text,Co_Author:text,f10,Institution:text,isJointPaper:text,label:text,type:text,uri:url,change:text,changedItem:text,modified:text,,Year:text,,
"Mauras, Eric","Le telegraphe du Saint-Laurent: technologie, groupe de pression et puissance publique a la fin du XIXe siecle.",,,,,Mauras2006,Item,http://127.0.0.1/Mauras2006,,,no,,2006,,
"Mavers, Steven",Economics and the Formation of Community Identity -- The Ideational Impact of Ontario's 19th Century Salt Industry.,,,,,Mavers1999,Item,http://127.0.0.1/Mavers1999,,,no,,1999,,
"Maxwell-Stewart, Hamish",Morbidity and Mortality on Convict Voyages to 19th Century Australia,,,University of Tasmania,,Maxwell-StewartA2011,Item,http://127.0.0.1/Maxwell-StewartA2011,,,no,,2011,,
"McCalla, Douglas","The Internal Economy of Upper Canada, Some Structural Questions and Preliminary Results",,,Trent University,,McCalla1984,Item,http://127.0.0.1/McCalla1984,,,no,,1984,,
"McCalla, Douglas","The Timber Trade and Upper Canadian Development, 1815-46",,,Trent University,,McCalla1985,Item,http://127.0.0.1/McCalla1985,,,no,,1985,,
"McCalla, Douglas","Village Stores and Rural Consumption in Upper Canada, 1808-1854.",,,Trent University,,McCalla1999,Item,http://127.0.0.1/McCalla1999,,,no,,1999,,
"McCalla, Douglas",Economic History in Canadian Universities: A Survey,,,University of Guelph,,McCalla2003,Item,http://127.0.0.1/McCalla2003,,,no,,2003,,
"McClelland, Peter","Railroads, American Economic Growth and the New Economic History: A Critique",,,Cornell University,,McClelland1968,Item,http://127.0.0.1/McClelland1968,,,no,,1968,,
"McDevitt, C.","Common Stock Returns, Expected Inflation and the Canadian Tax System.",,,Central Michigan University,,McDevitt1992,Item,http://127.0.0.1/McDevitt1992,,,no,,1992,,
"McDevitt, C.",Gender Differences in Pay and Productivity : Canadian Clothing Manufacturing in 1870.,,,Central Michigan University,,McDevitt2002,Item,http://127.0.0.1/McDevitt2002,,,no,,2002,,
"McDonald, J.",Retaliation: The Canadian Response to the Smoot-Hawley Tariff.,,,Lehigh University,,McDonald1992,Item,http://127.0.0.1/McDonald1992,,,no,,1992,,
"McDougall, Duncan","Finished Manufacturing Commodity Output in Canada, Decenially, 1870 - 1915.",,,University of Kansas,,McDougall1968,Item,http://127.0.0.1/McDougall1968,,,no,,1968,,
"McDougall, Duncan",Canadian National Income before 1925,,,Queen's University,,McDougall1975,Item,http://127.0.0.1/McDougall1975,,,no,,1975,,
"McDougall, John",Unused Capacity as a Factor in Canadian Energy Policy since Confederation,,,University of Western Ontario,,McDougall1984,Item,http://127.0.0.1/McDougall1984,,,no,,1984,,
"McGouldrick, Paul",Reciprocity Treaty of 1853: A Critique of the Officer - Smith Paper,,,McGill University,,McGouldrick1970,Item,http://127.0.0.1/McGouldrick1970,,,no,,1970,,
"McGouldrick, Paul",The Canadian American Reciprocity Treaty of 1854,,,SUNY at Binghampton,,McGouldrick1972,Item,http://127.0.0.1/McGouldrick1972,,,no,,1972,,
"McInnis, R. Marvin","Regional Income Differentials in Canada, 1911 - 1961.",,,Queen's University,,McInnis1967,Item,http://127.0.0.1/McInnis1967,,,no,,1967,,
"McInnis, R. Marvin","Growth and Redistribution of Canada's Population, 1871 - 1931",,,Queen's University,,McInnis1973,Item,http://127.0.0.1/McInnis1973,,,no,,1973,,
"McInnis, R. Marvin",A Reconsideration of the Agricultural Crisis in Lower Canada,,,Queen's University,,McInnis1979,Item,http://127.0.0.1/McInnis1979,,,no,,1979,,
"McInnis, R. Marvin","Beyond Relative Efficiency: A Broader Look at Agriculture in Lower Canada, 1851",,,Queen's University,,McInnis1981,Item,http://127.0.0.1/McInnis1981,,,no,,1981,,
"McInnis, R. Marvin",A Reconsideration of the Role of Wheat in Early Ontario Agriculture,,,Queen's University,,McInnis1984,Item,http://127.0.0.1/McInnis1984,,,no,,1984,,
"McInnis, R. Marvin",Delayed Marriage Fertility Control and Labour Market Participation:  Canadian women in the Late 19th Century.,,,Queen's University,,McInnis1989,Item,http://127.0.0.1/McInnis1989,,,no,,1989,,
"McInnis, R. Marvin","Immigration, Emigration and the Canadian Economy of the Late NIneteenth Century.",,,Queen's University,,McInnis1994,Item,http://127.0.0.1/McInnis1994,,,no,,1994,,
"McInnis, R. Marvin","The Changing Structure of Women's Work and Its Rewards, Canada, 1911-1961.",,,Queen's University,,McInnis2002,Item,http://127.0.0.1/McInnis2002,,,no,,2002,,
"McInnis, R. Marvin",The decliniation of Canada's export cheese and bacon industries.,,,Queen's University,,McGinnis2009,Item,http://127.0.0.1/McGinnis2009,,,no,,2009,,
"McIntyre, Kimberley",The Costs of Transporting Slaves to the Caribbean: 1680-1730,,,Department of Finance,,McIntyre2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Metcalf, Sherie",Resources and the Economic History of BC: A CGE Approach.,,,University of British Columbia,,Metcalf1995,Item,http://127.0.0.1/Metcalf1995,,,no,,1995,,
"Metcalf, Sherie","The Size and Distribution of Resource Rents in the BC Forest Industry, 1906-78.",,,University of British Columbia,,Metcalf1997,Item,http://127.0.0.1/Metcalf1997,,,no,,1997,,
"Miesener, Chris","Trade Booms, Trade Busts and Trade Costs",,,"University of California, Davis",,Miesener2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Miesener, Chris","The Missing Intra-regional Trade of the Southern Cone, 1913-1952",,,"University of California, Davis",,MeissnerA2014,Item,,,,,,2014,,
"Millar, Wendy",Banking in the Early Twentieth Century: The Home Bank's Balance Sheet in 1913,,,University of Guelph,,Millar1982,Item,http://127.0.0.1/Millar1982,,,no,,1982,,
"Millard, Andre",Competition and Conglomerates in the Record Industry: The Rise and Fall of the Big Three.,,,University of Alabama,,Millard1997,Item,http://127.0.0.1/Millard1997,,,no,,1997,,
"Millerd, Frank","Expansion and Consolidation in the British Columbia Canning Industry, 1903-1928",,,Wilfrid Laurier University,,Millerd1984,Item,http://127.0.0.1/Millerd1984,,,no,,1984,,
"Minns, Chris",Immigration and Assimilation into US Labour Markets at the Turn of the Century.,,,,,Minns1999,Item,http://127.0.0.1/Minns1999,,,no,,1999,,
"Minns, Chris",The Relative Labour Market Performance of Scond-Generation Americans in the Early 20th Century.,,,,,Minns2000,Item,http://127.0.0.1/Minns2000,,,no,,2000,,
"Minns, Chris","Sorting Themselves Out? Canadian-born Workers in the United States and Western Canada, 1890-1910.",,,McGill University,,Minns2002,Item,http://127.0.0.1/Minns2002,,,no,,2002,,
"Minns, Chris","The Cost of Doing Hard Time: A Penitentiary-based Price Index for Canada, 1883-1923",,,"Trinity College, Dublin",,Minns2003,Item,http://127.0.0.1/Minns2003,,,no,,2003,,
"Minns, Chris","Markets for Educated Labour in a Resource Economy: Teachers in British Columbia, 1900-1930.",,,,,Minns2006,Item,http://127.0.0.1/Minns2006,,,no,,2006,,
"Minns, Chris","When did School Teaching Become a Career? Evidence from British Columbia, 1901-1941",,,London School of Economics,,MinnsC2011,Item,http://127.0.0.1/MinnsC2011,,,no,,2011,,
"Mitch, David",International Perspectives on the Causes and Consequences of the Rise of the engineering Proffession and its Allegedly Delayed Development in Briatin,,,University of Maryland,,Mitch2005,Item,http://127.0.0.1/Mitch2005,,,no,,2005,,
"Mitchener, Kris",Did the Gold Standard matter for sovereign spreads?,,,,,Mitchener2006,Item,http://127.0.0.1/Mitchener2006,,,no,,2006,,
"Mitchener, Kris","Globalization, Trade and Wages: What does history tell us about China?",,,Santa Clara University,,Mitchener2009,Item,http://127.0.0.1/Mitchener2009,,,no,,2009,,
"Mitchener, Kris",The Evolution of Bank Supervision: Evidence from the US States,,,University of California Santa Clara,,MitchenerA2012,Item,,,,no,,2012,,
"Mokyr, Joel","Culture, Growth and Cliometrics",,,Northwestern University,,Mokyr2009,Item,http://127.0.0.1/Mokyr2009,,,no,,2009,,
"Montaigne, Etienne",Transformations of Viticulture in the Languedoc Seen from the Perspective of Two Centuries of History.,,,Ecole Nationale Superieure Agronomique de Montpellier,,Montaigne1997,Item,http://127.0.0.1/Montaigne1997,,,no,,1997,,
"Moore, Lyndon",Mergers and Acquisitions in British Banking: Forty Years of Evidence from 1885 to 1925,,,University of Montreal,,Moore2009,Item,http://127.0.0.1/Moore2009,,,no,,2009,,
"Moore, Lyndon",The Economic Benefit of Political Connections in Late Victorian Britain,,,Université de Montréal,,MooreA2011,Item,http://127.0.0.1/MooreA2011,,,no,,2011,,
"Moradi, Alexander","Towards an Objective Account of Nutrition and Health in Colonial Kenya: A Study of Stature in African Army Recruits and Civilians, 1880-1980",,,Oxford-Nuffield,,Moradi2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Mosk, Carl",Professional Specialization: Why Labour Markets have Undermined the Role of Economic History in Economics Departments,,,University of Victoria,,Mosk2003,Item,http://127.0.0.1/Mosk2003,,,no,,2003,,
"Mosk, Carl","Infrastructure, Trade Driven Growth Potential and Economic Development in Two Dominions: Canada and Australia Compared, 1917-1975",,,University of Victoria,,Mosk2005,Item,http://127.0.0.1/Mosk2005,,,no,,2005,,
"Mukherjee, Anirban",Sue Thy Neighbour: Transition of Credit Institutions in Early Modern England,,,University of British Columbia,,Mukherjee2009,Item,http://127.0.0.1/Mukherjee2009,,,no,,2009,,
"Murphy, Drew",The Price of a Vote: Modern Portfolio Theory and Diversification in Early 18th Century English Stock Markets,,,University of Gettysburg,,MurphyA2012,Item,,,,no,,2012,,
"Murphy, Tommy",Old habits die hard (sometimes): what can Departement heterogeneity tell us about the French fertility decline?,,,,,Murphy2006,Item,http://127.0.0.1/Murphy2006,,,no,,2006,,
"Nafziger, Steve",Democracy in Tsarist Russia? The Case of the Zemstvo,,,Williams University,,Nafziger2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Neal, Larry",A shocking theory of economic history,,,University of Illinois at Chicago,,Neal2003,Item,http://127.0.0.1/Neal2003,,,no,,2003,,
"Neal, Larry",Share Portfolios in the Age of Financial Capitalism,,,University of Illinois at Chicago,,NealA2011,Item,http://127.0.0.1/NealA2011,,,no,,2011,,
"Neill, Robin",The Primary Product Export Theory of Canadian Development,,,Carleton University,,Neill1979,Item,http://127.0.0.1/Neill1979,,,no,,1979,,
"Nguyen, Trien",Some General Equilibrium Calculations of the Costs of Canadian Wartime Controls .,,,University of Waterloo,,Nguyen1990,Item,http://127.0.0.1/Nguyen1990,,,no,,1990,,
"Norrie, Ken","National Policy, Implement Tariffs and Income Distribution in the Wheat Economy",,,University of Alberta,,Norrie1972,Item,http://127.0.0.1/Norrie1972,,,no,,1972,,
"Norrie, Ken","Free Homesteads and the Rate of Prairie Settlement, 1870-1915",,,University of Alberta,,Norrie1973,Item,http://127.0.0.1/Norrie1973,,,no,,1973,,
"Norrie, Ken",The Impact of the Proposed Reciprocity Agreement of 1911 on Canadian Incomes,,,University of Alberta,,Norrie1981,Item,http://127.0.0.1/Norris1981,,,no,,1981,,
"Norrie, Ken",The Admiralty System in the Early Newfoundland Fishery.,,,University of Alberta,,Norrie1995,Item,http://127.0.0.1/Norrie1995,,,no,,1995,,
"Norrie, Ken",Institutional Change in the Early NFLD Fishery.,,,,,Norrie1999,Item,http://127.0.0.1/Norrie1999,,,no,,1999,,
"Novy, Dennis","Trade Booms, Trade Busts and Trade Costs",,,Warwick University,,Novy2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Nunn, Nathan",The Lasting Legacy of Colonialism: A Model of African Underdevelopment,,,University of Toronto,,Nunn2003,Item,http://127.0.0.1/Nunn2003,,,no,,2003,,
"Nunn, Nathan",Ruggedness: the blessing of bad geography in Africa.,,,University of Toronto,,Nunn2006,Item,http://127.0.0.1/Nunn2006,,,no,,2006,,
"O'Brien, A.P.",Retaliation: The Canadian Response to the Smoot-Hawley Tariff.,,,Lehigh University,,O'Brien1992,Item,http://127.0.0.1/O%27Brien1992,,,no,,1992,,
"O'Rourke, Kevin",Commodity Market Disintegration in the Interwar Period,,,"Trinity College, Dublin",,ORourke2009,Item,http://127.0.0.1/ORourke2009,,,no,,2009,,
"Oksanen, Ernie","The Determinants of Short Run Variations in the Canadian Economy, 1896-1939:  An Exploratory Factor Analysis",,,McMaster University,,Oksanen1976,Item,http://127.0.0.1/Oksanen1976,,,no,,1976,,
"Oksanen, Ernie",A Reassessment of the Canadian Business Cycle in the Pre-World War II Period,,,McMaster University,,Oksanen1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Oksanen, Ernie",Index Numbers of Price and Output for Selected Metals: Canada 1889-1960,,,McMaster University,,Oksanen1981,Item,http://127.0.0.1/Oksanen1981,,,no,,1981,,
"Olson, M.","The United Kingdom and the World Wheat Economy, 1885 - 1914.",,,,,Olson1967,Item,http://127.0.0.1/Olson1967,,,no,,1967,,
"Ommer, Rosemary E.","Trucking and the Gaspe Fishery, 1825-1850.",,,Memorial University of Newfoundland,,Ommer1984,Item,http://127.0.0.1/Ommer1984,,,no,,1984,,
"Ommer, Rosemary E.",Sustainability of Communities of Fish and Fisheries in Canada: Project Overview.,,,,,Ommer1999,Item,http://127.0.0.1/Ommer1999,,,no,,1999,,
"Oxley, Les",Physical Well-Being in New Zealand since the 19th Century,,,Canterbury University,,Oxley2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Paarsch, Harry",Mortaging the Future or Seizing the Dangerous Moment? An Evaluation of Special Timber Licences on British Columbia's Economic Development,,,Amazon.com,,PaarschA2014,Item,,,,,,2014,,
"Pammer, Michael",Inter-Regional and Intra-Regional Inequality in 19th Century Austria,,,Johannes Kepler University,,Pammer2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Paquet-Wallot, Gilles",Agricultural Output in Quebec in the 18th and 19th Centuries,,,Carleton University,,Paquet1976,Item,http://127.0.0.1/Paquet1976,,,no,,1976,,
"Parent, Daniel","Pulled Up While Held Back: Institutions, Family Background, and the Educational Attainment of Franco-Americans in New England",,,McGill University,,Parent2005,Item,http://127.0.0.1/Parent2005,,,no,,2005,,
"Parker, W. N.",American Economic Growth: Recent Trrends in Its Historiography.,,,Yale University,,Parker1968,Item,http://127.0.0.1/Parker1968,,,no,,1968,,
"Parr, Joy",Trading Up and Building Load: Appliances Designed for Saturated Markets.,,,Simon Fraser University,,Parr1997,Item,http://127.0.0.1/Parr1997,,,no,,1997,,
"Paterson, Donald G.","The Profitability of British Direct Investment in Canada, 1890 - 1914",,,University of British Columbia,,Paterson1972,Item,http://127.0.0.1/Paterson1972,,,no,,1972,,
"Paterson, Donald G.",Up Ups and Down Downs:  A Preliminary View of the British Columbia Economy in the Inter-War Years,,,University of British Columbia,,Paterson1973,Item,http://127.0.0.1/Paterson1973,,,no,,1973,,
"Paterson, Donald G.","The Pelagic Seal Hunt in the North Pacific, 1889-1911",,,University of British Columbia,,Paterson1975,Item,http://127.0.0.1/Paterson1975,,,no,,1975,,
"Paterson, Donald G.",Canada and the U.S. Civil War Inflation: Another View of the Reciprocity Treaty Years,,,University of British Columbia,,Paterson1981,Item,http://127.0.0.1/Paterson1981,,,no,,1981,,
"Paterson, Donald G.",The Supply of Canadian Money: Estimates and Implications,,,University of British Columbia,,Paterson1985,Item,http://127.0.0.1/Paterson1985,,,no,,1985,,
"Paterson, Donald G.",The Financial Crisis of 1857:  Its Timing and Spread,,,University of British Columbia,,Paterson1987,Item,http://127.0.0.1/Paterson1987,,,no,,1987,,
"Paterson, Donald G.",Financing Canada's First International Railway.,,,University of British Columbia,,Paterson1989,Item,http://127.0.0.1/Paterson1989,,,no,,1989,,
"Paterson, Donald G.",The Staple Thesis and Canadian Economic History: A Re-evaluation.,,,University of British Columbia,,Paterson1990,Item,http://127.0.0.1/Paterson1990,,,no,,1990,,
"Paterson, Donald G.",A Splice of Time: the Urquhart Method and Mid-Nineteenth Century Canadian Economic Growth.,,,University of British Columbia,,Paterson1994,Item,http://127.0.0.1/Paterson1994,,,no,,1994,,
"Paterson, Donald G.",A Canadian Economic History Database.,,,University of British Columbia,,Paterson1999,Item,http://127.0.0.1/Paterson1999,,,no,,1999,,
"Paterson, Donald G.",Control of the Money Supply in the 1840s: Was There an Incipient Central Bank?,,,University of British Columbia,,Paterson2003,Item,http://127.0.0.1/Paterson2003,,,no,,2003,,
"Percy, Michael","Real Wages in Canada, 1870 - 1926",,,University of Victoria,,Percy1973,Item,http://127.0.0.1/Percy1973,,,no,,1973,,
"Percy, Michael","The Vulnerability of the Canadian Economy, 1949-66:  Caves Revisited",,,Queen's University,,Percy1975,Item,http://127.0.0.1/Percy1975,,,no,,1975,,
"Percy, Michael",The Impact of American Immigration Legislation of the 1920's on the Rate of Canadian Emigration to the United States,,,University of Alberta,,Percy1976,Item,http://127.0.0.1/Percy1976,,,no,,1976,,
"Percy, Michael","The Interaction of Immigration and Emigration, Canada 1901-1911",,,University of British Columbia,,Percy1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Percy, Michael",The Impact of the Proposed Reciprocity Agreement of 1911 on Canadian Incomes,,,University of Alberta,,Percy1981,Item,http://127.0.0.1/Percy1981,,,no,,1981,,
"Percy, Michael",The Impact of American Immigration Legislation of 1920's on Canadian Labour Markets,,,University of Alberta,,Percy1984,Item,http://127.0.0.1/Percy1984,,,no,,1984,,
"Percy, Michael",The Political Economy of the Abolition of Seigneurial Tenure,,,University of Alberta,,Percy1989,Item,http://127.0.0.1/Percy1989,,,no,,1989,,
"Pereira, Alvaro",The Transition to the Factory System and Aggregate Productivity.,,,,,Pereira2000,Item,http://127.0.0.1/Pereira2000,,,no,,2000,,
"Pereira, Alvaro",Endogenous Structural Breaks and the Two Views of the Industrial Revolution.,,,University of British Columbia,,Pereira2002,Item,http://127.0.0.1/Pereira2002,,,no,,2002,,
"Pereira, Alvaro",When Did Modern Economic Growth Really Start?,,,University of British Columbia,,Pereira2003,Item,http://127.0.0.1/Pereira2003,,,no,,2003,,
"Pereira, Alvaro","The Fall, the Rise, and the Persistence of Bimetalism in the European Periphery.",,,University of British Columbia,,Pereira2006,Item,http://127.0.0.1/Pereira2006,,,no,,2006,,
"Perkins, P.",Strategic Stockpile and Price Determination in the World Cobalt Market,,,University of Toronto,,Perkins1987,Item,http://127.0.0.1/Perkins1987,,,no,,1987,,
"Plank, Geoffrey",The Fisherman's Interest in Territorial Expansion: Economics and Anglo-French Imperial Rivalry 1710-63.,,,University of Cincinnati,,Plank1997,Item,http://127.0.0.1/Plank1997,,,no,,1997,,
"Pomfret, Richard","Savings, Investment and Growth in Canada and Other Settler Economies",,,University of Adelaide,,Pomfret1997,Item,http://127.0.0.1/Pomfret1997,,,no,,1997,,
"Pomfret, Richard",Canmada and Australia in the World Economy.,,,University of Adelaide,,Pomfret1999,Item,http://127.0.0.1/Pomfret1999,,,no,,1999,,
"Pomfret, Richard",Resource Abundance and Long-Run Growth: When is Oil a Curse? The Effect of Oil Discoveries on Kazakhstan's Economy,,,University of Adelaide,,Pomfret2005,Item,http://127.0.0.1/Pomfret2005,,,no,,2005,,
"Pons, Maria",Comparing Past and Present Wage Inequality in Two Globalization Periods,,,University of Valencia,,PonsA2011,Item,http://127.0.0.1/PonsA2011,,,no,,2011,,
"Postel-Vinay, Natacha",What Caused Chicago Bank Failures in the Great Depression?  A Look at the 1920s,,,London School of Economics,,Postel-VinayA2012,Item,,,,no,,2012,,
"Poulin, Andre",Contribution féminine Ã  l'économie familiale : le cas d'une communauté miniÃ¨re du sud,,,Université du Sherbrooke,,Poulin2002,Item,http://127.0.0.1/Poulin2002,,,no,,2002,,
"Preston, R.J.",Indigenous Land Use and Harvesting Among the Cree in Western James Bay: A Historical and Contemporary Analysis.,,,Council of Ontario Universities,,Preston1992,Item,http://127.0.0.1/Preston1992,,,no,,1992,,
"Puga, Diego",Ruggedness: the blessing of bad geography in Africa.,,,,,Puga2006,Item,http://127.0.0.1/Puga2006,,,no,,2006,,
"Pye, Charles",Ontario Forest Management Policy in the Late Nineteenth Century,,,Memorial University of Newfoundland,,Pye1975,Item,http://127.0.0.1/Pye1975,,,no,,1975,,
"Quigley, Neil",Variations in the Cost of Credit Within a Branch Banking Network: The Bank of Nova Scotia 1890-1927,,,Victoria University,,Quigley1987,Item,http://127.0.0.1/Quigley1987,,,no,,1987,,
"Quigley, Neil","What Can Univariate Models Tell Us About Canadian Economic Growth, 1870-1985?",,,Victoria University,,Quigley1992,Item,http://127.0.0.1/Quigley1992,,,no,,1992,,
"Quigley, Neil",Deposit Insurance in Canada,,,University of Western Ontario,,Quigley1994,Item,http://127.0.0.1/Quigley1994,,,no,,1994,,
"Racette, D.",Monetary Aspects of the Inter-War Period in Canada and the United States,,,Université de Montreal,,Racette1981,Item,http://127.0.0.1/Racette1981,,,no,,1981,,
"Rae, James","Great Lakes Commodity Trade, 1850 - 1900",,,Purdue University,,Rae1967,Item,http://127.0.0.1/Rae1967,,,no,,1967,,
"Rae, James",Up Ups and Down Downs:  A Preliminary View of the British Columbia Economy in the Inter-War Years,,,University of British Columbia,,Rae1973,Item,http://127.0.0.1/Rae1973,,,no,,1973,,
"Redish, Angela",The Economic Crisis of 1837-39 in Canada,,,University of British Columbia,,Redish1982,Item,http://127.0.0.1/Redish1982,,,no,,1982,,
"Redish, Angela",Why was the Bank of Canada formed in 1935?,,,University of British Columbia,,Redish1985,Item,http://127.0.0.1/Redish1985,,,no,,1985,,
"Redish, Angela",Domestic versus International Sources of the Great Depression in Canada.,,,University of British Columbia,,Redish1992,Item,http://127.0.0.1/Redish1992,,,no,,1992,,
"Redish, Angela",A Comparison of the United States and Canadian Banking Systems in the Twentieth Century.: Stability versus Efficiency?,,,University of British Columbia,,Redish1994,Item,http://127.0.0.1/Redish1994,,,no,,1994,,
"Redish, Angela",Optimal Debt Finance and th Central Bank.,,,University of British Columbia,,Redish1995,Item,http://127.0.0.1/Redish1995,,,no,,1995,,
"Redish, Angela",The Legacy of French and English Fiscal and Monetary Institutions for Canada.,,,University of British Columbia,,Redish1997,Item,http://127.0.0.1/Redish1997,,,no,,1997,,
"Redish, Angela",Historical Perspectives on Canadian Monetary and Banking Policy.,,,University of British Columbia,,Redish1999,Item,http://127.0.0.1/Redish1999,,,no,,1999,,
"Redish, Angela",Is Deflation Depressing?: Evidence from the Classical Gold Standard.,,,University of British Columbia,,Redish2002,Item,http://127.0.0.1/Redish2002,,,no,,2002,,
"Redish, Angela",The Role of Gold in the Deflation of the Late 19th Century,,,University of British Columbia,,Redish2005,Item,http://127.0.0.1/Redish2005,,,no,,2005,,
"Redish, Angela",Denomination Structure and Debasement in Early Modern England,,,University of British Columbia,,Redish2009,Item,http://127.0.0.1/RedishA2009,,,no,,2009,,
"Redish, Angela",The Evolution of Financial Intermediation: Evidence from 19th Century Ontario Microdata,,,University of British Columbia,,ReddishA2011,Item,http://127.0.0.1/RedishA2011,,,no,,2011,,
"Redish, Angela","Why Didn't Canada Have a Banking Crisis in 2008 (or in 1930, or 1907, or 1893)?",,,University of British Columbia,,ReddishB2011,Item,http://127.0.0.1/RedishB2011,,,no,,2011,,
"Reed, Andrew",Market Failure and Crises in Prairie Agriculture: The Dales Thesis Revisited,,,Queen Mary University,,ReedA2014,Item,,,,,,2014,,
"Reed, Clyde",Earnings Differentials in Canada: Some Evidence From the Unskilled-Skilled Differential Index: 1920-1960,,,Simon Fraser University,,Reed1976,Item,http://127.0.0.1/Reed1976,,,no,,1976,,
"Reed, Clyde",The Determinants of Canadian Money Wages,,,Simon Fraser University,,Reed1981,Item,http://127.0.0.1/Reed1981,,,no,,1981,,
"Reed, Clyde",Why did progress take so long?,,,Simon Fraser University,,Reed2006,Item,http://127.0.0.1/Reed2006,,,no,,2006,,
"Reed, Clyde",Distributional Dynamics in a Stochastic Environment with Tradable Assets: Medieval English Land Markets,,,San Francisco University,,Reed2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Rei, Claudia","The Organization of Merchant Empires: Portugal, England and the Netherlands",,,Boston University,,Rei2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Rich, Georg",The Crisis of 1907,,,Swiss National Bank,,Rich1984,Item,http://127.0.0.1/Rich1984,,,no,,1984,,
"Richardson, David","Credit, Transactions Costs and Slaving in Pre-Colonial West Africa.",,,University of Hull,,Richardson1997,Item,http://127.0.0.1/Richardson1997,,,no,,1997,,
"Roberts, Evan",Physical Well-Being in New Zealand since the 19th Century,,,Victoria University,,Roberts2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Rockoff, Hugh",A Comparison of the United States and Canadian Banking Systems in the Twentieth Century.: Stability versus Efficiency?,,,Rutgers University,,Rockoff1994,Item,http://127.0.0.1/Rockoff1994,,,no,,1994,,
"Rockoff, Hugh","Why Didn't Canada Have a Banking Crisis in 2008 (or in 1930, or 1907, or 1893)?",,,Rutgers University,,RockoffA2011,Item,http://127.0.0.1/RockoffA2011,,,no,,2011,,
"Rogers, Sean",From Depression to War: the Canadian Economy 1937 -1945.,,,University of Guelph,,Rogers1997,Item,http://127.0.0.1/Rogers1997,,,no,,1997,,
"Rogers, Sean",Canadian Recovery from the Great Depression -- the Role of Monetary and Fiscal Policy.,,,University of Guelph,,Rogers1999,Item,http://127.0.0.1/Rogers1999,,,no,,1999,,
"Roman, Belinda",Trans-Border Entrepreneurial Activites: El Paso and Ciudad Juarez 1848-1920.,,,London School of Economics,,Roman1997,Item,http://127.0.0.1/Roman1997,,,no,,1997,,
"Rooth, Tim","External Adjustment During the Slump: Canada, Australia and the British MArket During the 1930s.",,,University of Portsmouth,,Rooth1997,Item,http://127.0.0.1/Rooth1997,,,no,,1997,,
"Rooth, Tim","Australia, Canada and the International Economy in the Era of Post-War Reconstruction.",,,University of Portsmouth,,Rooth1999,Item,http://127.0.0.1/Rooth1999,,,no,,1999,,
"Rosenbluth, Gideon",Canadian and US Business Cycles: A Spectral Analysis,,,University of British Columbia,,Rosenbluth1972,Item,http://127.0.0.1/Rosenbluth1972,,,no,,1972,,
"Rosenthal, Jean-LAurent","Centuries of Wealth, Enterprise and Capital Markets: A Few Claims and Many Tasks",,,Caltech,,Rosenthal2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Ross, J. Andrew","New Historical Samples and Linked Census Data for Canada, 1851-1913",,,University of Guelph,,RossA2014,Item,,,,,,2014,,
"Rotella, Elyce",Death and Spending: Did Mortality Shocks Lead to Municipal Expenditure Increases?,,,Indiana State University,,Rotella1995,Item,http://127.0.0.1/Rotella1995,,,no,,1995,,
"Rubio, Mar",The Apparent Consumption of Fossil Energy as an Indicator of Modernisation in Latin America by 1925: A proposal using Foreign Trade Statistics,,,Pompeau Fabra,,Rubio2005,Item,http://127.0.0.1/Rubio2005,,,no,,2005,,
"Rucker, R.",Did US Agricultural Policy Lock Farmers into Wheat? The Capitalization of Farm Policies into Land Prices in the US and Canada.,,,,,Rucker2000,Item,http://127.0.0.1/Rucker2000,,,no,,2000,,
"Russell, Stephen","A Gentleman Like that Can't Tell Us How To farm: Clashing Convictions of economic Batterment in Riural France, 1860-92.",,,University of Connecticut,,Russell1997,Item,http://127.0.0.1/Russell1997,,,no,,1997,,
"Rymes, T.K.",On the Application of the Edgeworth Hypothesis anout Reserves and Clearing Banks to the Development of Canadian Banking.,,,Carleton University,,Rymes1994,Item,http://127.0.0.1/Rymes1994,,,no,,1994,,
"Sager, Eric",Unemployment in Late 19th Century Canada,,,University of Victoria,,Sager1992,Item,http://127.0.0.1/Sager1992,,,no,,1992,,
"Salisbury, Laura",Women's Income and Marriage Markets in the United States: Evidence from the Civil War Pension,,,Boston University,,SalsiburyA2012,Item,,,,no,,2012,,
"Salisbury, Laura",The Causal Effects of Losing the American Civil War,,,University of Toronto,,SalisburyA2014,Item,,,,,,2014,,
"Salmon, Stephen",The Future of Business Archives in the Post-Modern World,,,National Archives of Canada,,Salmon2003,Item,http://127.0.0.1/Salmon2003,,,no,,2003,,
